Seriola_dumerili_ENSSDUP00000017113,0,APR3
Catharus_ustulatus_ENSCUSP00005018368,0,APR3
Falco_tinnunculus_ENSFTIP00000005443,0,APR3
Amazona_collaria_ENSACOP00000004363,0,APR3
Oryzias_melastigma_ENSOMEP00000025197,0,APR3
Melopsittacus_undulatus_ENSMUNP00000012161,0,APR3
Echeneis_naucrates_ENSENLP00000010428,0,APR3
Anabas_testudineus_ENSATEP00000032693,0,APR3
Amphilophus_citrinellus_ENSACIP00000016048,0,APR3
Takifugu_rubripes_ENSTRUP00000087291,0,APR3
Pelusios_castaneus_ENSPCEP00000009751,0,APR3
Strigops_habroptila_ENSSHBP00005022354,0,APR3
Gouania_willdenowi_ENSGWIP00000008985,0,APR3
Sinocyclocheilus_rhinocerous_ENSSRHP00000005444,0,APR3
Sinocyclocheilus_rhinocerous_ENSSRHP00000097218,0,APR3
Strix_occidentalis_caurina_ENSSOCP00000001221,0,APR3
Oncorhynchus_tshawytscha_ENSOTSP00005043030,0,APR3
Monopterus_albus_ENSMALP00000028026,0,APR3
Struthio_camelus_australis_ENSSCUP00000014227,0,APR3
Corvus_moneduloides_ENSCMUP00000023632,0,APR3
Coturnix_japonica_ENSCJPP00005012959,0,APR3
Cyprinodon_variegatus_ENSCVAP00000013437,0,APR3
Denticeps_clupeoides_ENSDCDP00000058992,0,APR3
Denticeps_clupeoides_ENSDCDP00000058645,0,APR3
Podarcis_muralis_ENSPMRP00000028847,0,APR3
Betta_splendens_ENSBSLP00000037361,0,APR3
Nothoprocta_perdicaria_ENSNPEP00000003975,0,APR3
Leptobrachium_leishanense_ENSLLEP00000049402,0,APR3
Naja_naja_ENSNNAP00000017659,0,APR3
Gasterosteus_aculeatus_ENSGACP00000008005,0,APR3
Erythrura_gouldiae_ENSEGOP00005016720,0,APR3
Camarhynchus_parvulus_ENSCPVP00000011620,0,APR3
Tetraodon_nigroviridis_ENSTNIP00000017370,0,APR3
Calidris_pugnax_ENSCPUP00000026873,0,APR3
Lepidothrix_coronata_ENSLCOP00000005332,0,APR3
Poecilia_mexicana_ENSPMEP00000027254,0,APR3
Pundamilia_nyererei_ENSPNYP00000005801,0,APR3
Parambassis_ranga_ENSPRNP00000009673,0,APR3
Sander_lucioperca_ENSSLUP00000041016,0,APR3
Hucho_hucho_ENSHHUP00000033330,0,APR3
Hucho_hucho_ENSHHUP00000068192,0,APR3
Oryzias_javanicus_ENSOJAP00000021872,0,APR3
Gopherus_agassizii_ENSGAGP00000013816,0,APR3
Pogona_vitticeps_ENSPVIP00000011490,0,APR3
Dicentrarchus_labrax_ENSDLAP00005000673,0,APR3
Mastacembelus_armatus_ENSMAMP00000020022,0,APR3
Kryptolebias_marmoratus_ENSKMAP00000029246,0,APR3
Gambusia_affinis_ENSGAFP00000020357,0,APR3
Homo_sapiens_ENSP00000252486,0,APR3
Homo_sapiens_ENSP00000350425,0,APR3
Homo_sapiens_ENSP00000501141,0,APR3
Nomascus_leucogenys_ENSNLEP00000008947,32.6745,APR4
Gorilla_gorilla_ENSGGOP00000033442,32.6745,APR4
Sarcophilus_harrisii_ENSSHAP00000015521,0,APR4
Dasypus_novemcinctus_ENSDNOP00000015747,0,APR4
Callithrix_jacchus_ENSCJAP00000023173,1.8553,APR4
Cercocebus_atys_ENSCATP00000044852,32.6745,APR4
Physeter_catodon_ENSPCTP00005026118,157.574,APR4
Vulpes_vulpes_ENSVVUP00000034996,91.234,APR4
Panthera_pardus_ENSPPRP00000001916,117.935,APR4
Capra_hircus_blackbengal_ENSCHIP00010011233,157.574,APR4
Urocitellus_parryii_ENSUPAP00010007066,11.704,APR4
Oryctolagus_cuniculus_ENSOCUP00000009241,0,APR4
Mus_musculus_ENSMUSP00000034588,0,APR4
Bos_taurus_ENSBTAP00000002914,157.574,APR4
Procavia_capensis_ENSPCAP00000001437,21.5156,APR4
Camelus_dromedarius_ENSCDRP00005025823,15.0501,APR4
Heterocephalus_glaber_female_ENSHGLP00000027468,0,APR4
Catagonus_wagneri_ENSCWAP00000005209,157.574,APR4
Marmota_marmota_marmota_ENSMMMP00000026221,1.74884,APR4
Rattus_norvegicus_ENSRNOP00000065206,0,APR4
Balaenoptera_musculus_ENSBMSP00010006480,157.574,APR4
Monodon_monoceros_ENSMMNP00015023340,157.574,APR4
Ictidomys_tridecemlineatus_ENSSTOP00000002077,11.704,APR4
Cebus_capucinus_ENSCCAP00000013613,32.6745,APR4
Nannospalax_galili_ENSNGAP00000019853,0,APR4
Spermophilus_dauricus_ENSSDAP00000014821,1.74884,APR4
Monodelphis_domestica_ENSMODP00000059859,0,APR4
Octodon_degus_ENSODEP00000012142,0,APR4
Ochotona_princeps_ENSOPRP00000016294,4.51958,APR4
Rhinolophus_ferrumequinum_ENSRFEP00010013048,445.827,APR4
Mus_spretus_MGP_SPRETEiJ_P0091280,0,APR4
Fukomys_damarensis_ENSFDAP00000018576,0,APR4
Peromyscus_maniculatus_bairdii_ENSPEMP00000011287,7.06922,APR4
Carlito_syrichta_ENSTSYP00000021888,15.0501,APR4
Microtus_ochrogaster_ENSMOCP00000019788,0,APR4
Mus_caroli_MGP_CAROLIEiJ_P0087687,0,APR4
Ursus_americanus_ENSUAMP00000025573,91.2559,APR4
Sciurus_vulgaris_ENSSVLP00005028052,1.01551,APR4
Chinchilla_lanigera_ENSCLAP00000016837,0,APR4
Zalophus_californianus_ENSZCAP00015033404,7.13907,APR4
Otolemur_garnettii_ENSOGAP00000020480,15.0501,APR4
Equus_asinus_asinus_ENSEASP00005009167,21.8127,APR4
Cavia_aperea_ENSCAPP00000008812,0,APR4
Rhinopithecus_roxellana_ENSRROP00000041818,32.6745,APR4
Meriones_unguiculatus_ENSMUGP00000015766,0,APR4
Microcebus_murinus_ENSMICP00000036936,130.259,APR4
Mesocricetus_auratus_ENSMAUP00000019954,0,APR4
Castor_canadensis_ENSCCNP00000017901,1.85539,APR4
Ursus_thibetanus_thibetanus_ENSUTTP00000020530,0,APR4
Ursus_maritimus_ENSUMAP00000004530,0,APR4
Sus_scrofa_ENSSSCP00000033805,0,APR4
Vombatus_ursinus_ENSVURP00010032044,0,APR4
Prolemur_simus_ENSPSMP00000000253,0,APR4
Propithecus_coquereli_ENSPCOP00000003211,22.941,APR4
Felis_catus_ENSFCAP00000016102,0,APR4
Jaculus_jaculus_ENSJJAP00000010024,71.4702,APR4
Cricetulus_griseus_picr_ENSCGRP00015025344,0,APR4
Saimiri_boliviensis_boliviensis_ENSSBOP00000022311,32.6745,APR4
Mustela_putorius_furo_ENSMPUP00000004184,91.2559,APR4
Mus_pahari_MGP_PahariEiJ_P0023342,0,APR4
Aotus_nancymaae_ENSANAP00000033484,32.6745,APR4
Dipodomys_ordii_ENSDORP00000011659,11.2915,APR4
Cervus_hanglu_yarkandensis_ENSCHYP00000004610,157.574,APR4
Phascolarctos_cinereus_ENSPCIP00000032276,0,APR4
Clupea_harengus_ENSCHAP00000057455,0,APR4
Clupea_harengus_ENSCHAP00000046001,0,APR4
Carassius_auratus_ENSCARP00000021251,0,APR4
Carassius_auratus_ENSCARP00000066237,0,APR4
Carassius_auratus_ENSCARP00000102500,0,APR4
Carassius_auratus_ENSCARP00000018873,0,APR4
Danio_rerio_ENSDARP00000151245,0,APR4
Danio_rerio_ENSDARP00000025613,0,APR4
Cyprinus_carpio_huanghe_ENSCCRP00015065980,0,APR4
Cyprinus_carpio_huanghe_ENSCCRP00015053473,0,APR4
Cyprinus_carpio_huanghe_ENSCCRP00015007128,0,APR4
Cyprinus_carpio_ENSCCRP00000031218,0,APR4
Cyprinus_carpio_ENSCCRP00000018806,0,APR4
Cyprinus_carpio_ENSCCRP00000078978,0,APR4
Astyanax_mexicanus_ENSAMXP00000042134,0,APR4
Astyanax_mexicanus_ENSAMXP00000053269,0,APR4
Cyprinus_carpio_germanmirror_ENSCCRP00010029686,0,APR4
Cyprinus_carpio_germanmirror_ENSCCRP00010106953,0,APR4
Ictalurus_punctatus_ENSIPUP00000010831,0,APR4
Ictalurus_punctatus_ENSIPUP00000010907,0,APR4
Ictalurus_punctatus_ENSIPUP00000028731,0,APR4
Esox_lucius_ENSELUP00000079905,0,APR4
Esox_lucius_ENSELUP00000045385,0,APR4
Oncorhynchus_mykiss_ENSOMYP00000103330,0,APR4
Xiphophorus_maculatus_ENSXMAP00000002883,0,APR4
Poecilia_reticulata_ENSPREP00000010904,0,APR4
Oreochromis_niloticus_ENSONIP00000021009,0,APR4
Lates_calcarifer_ENSLCAP00010028090,0,APR4
Oryzias_latipes_ENSORLP00000019715,0,APR4
Sparus_aurata_ENSSAUP00010000280,0,APR4
Chrysemys_picta_bellii_ENSCPBP00000028773,0,APR4
Crocodylus_porosus_ENSCPRP00005000967,0,APR4
Sphenodon_punctatus_ENSSPUP00000007265,0,APR4
Xenopus_tropicalis_ENSXETP00000008146,0,APR4
Dromaius_novaehollandiae_ENSDNVP00000014880,0,APR4
Apteryx_haastii_ENSAHAP00000003827,0,APR4
Anas_platyrhynchos_ENSAPLP00020022679,0,APR4
Numida_meleagris_ENSNMEP00000001196,0,APR4
Gallus_gallus_ENSGALP00000011510,0,APR4
Pavo_cristatus_ENSPSTP00000000252,0,APR4
Meleagris_gallopavo_ENSMGAP00000002830,0,APR4
Serinus_canaria_ENSSCAP00000006377,0,APR4
Parus_major_ENSPMJP00000009700,0,APR4
Pelodiscus_sinensis_ENSPSIP00000013398,0,APR4
Pygocentrus_nattereri_ENSPNAP00000001440,0,APR4
Scleropages_formosus_ENSSFOP00015060524,0,APR4
Malurus_cyaneus_samueli_ENSMCSP00000009095,0,APR4
Buteo_japonicus_ENSBJAP00000012443,0,APR4
Salvator_merianae_ENSSMRP00000027812,0,APR4
Chelonoidis_abingdonii_ENSCABP00000011720,0,APR4
Seriola_lalandi_dorsalis_ENSSLDP00000010524,0,APR4
Hippocampus_comes_ENSHCOP00000011146,0,APR4
Lonchura_striata_domestica_ENSLSDP00000009597,0,APR4
Erpetoichthys_calabaricus_ENSECRP00000001097,0,APR4
Erpetoichthys_calabaricus_ENSECRP00000019659,0,APR4
Seriola_dumerili_ENSSDUP00000017113,0,APR4
Catharus_ustulatus_ENSCUSP00005018368,0,APR4
Falco_tinnunculus_ENSFTIP00000005443,0,APR4
Amazona_collaria_ENSACOP00000004363,0,APR4
Oryzias_melastigma_ENSOMEP00000025197,2.30013,APR4
Melopsittacus_undulatus_ENSMUNP00000012161,0,APR4
Echeneis_naucrates_ENSENLP00000010428,0,APR4
Anabas_testudineus_ENSATEP00000032693,0,APR4
Amphilophus_citrinellus_ENSACIP00000016048,0,APR4
Takifugu_rubripes_ENSTRUP00000087291,0,APR4
Pelusios_castaneus_ENSPCEP00000009751,0,APR4
Strigops_habroptila_ENSSHBP00005022354,0,APR4
Gouania_willdenowi_ENSGWIP00000008985,0,APR4
Sinocyclocheilus_rhinocerous_ENSSRHP00000005444,0,APR4
Sinocyclocheilus_rhinocerous_ENSSRHP00000025024,0,APR4
Sinocyclocheilus_rhinocerous_ENSSRHP00000013088,0,APR4
Sinocyclocheilus_rhinocerous_ENSSRHP00000097218,0,APR4
Sinocyclocheilus_rhinocerous_ENSSRHP00000084565,0,APR4
Sinocyclocheilus_anshuiensis_ENSSANP00000071624,0,APR4
Sinocyclocheilus_anshuiensis_ENSSANP00000085321,0,APR4
Strix_occidentalis_caurina_ENSSOCP00000001221,0,APR4
Oncorhynchus_tshawytscha_ENSOTSP00005043030,0,APR4
Monopterus_albus_ENSMALP00000028026,0,APR4
Struthio_camelus_australis_ENSSCUP00000014227,0,APR4
Corvus_moneduloides_ENSCMUP00000023632,0,APR4
Coturnix_japonica_ENSCJPP00005012959,0,APR4
Cyprinodon_variegatus_ENSCVAP00000013437,0,APR4
Denticeps_clupeoides_ENSDCDP00000058992,0,APR4
Denticeps_clupeoides_ENSDCDP00000058645,0,APR4
Podarcis_muralis_ENSPMRP00000028847,0,APR4
Betta_splendens_ENSBSLP00000037361,0,APR4
Nothoprocta_perdicaria_ENSNPEP00000003975,0,APR4
Leptobrachium_leishanense_ENSLLEP00000049402,0,APR4
Naja_naja_ENSNNAP00000017659,0,APR4
Gasterosteus_aculeatus_ENSGACP00000008005,0,APR4
Paramormyrops_kingsleyae_ENSPKIP00000026041,0,APR4
Erythrura_gouldiae_ENSEGOP00005016720,0,APR4
Camarhynchus_parvulus_ENSCPVP00000011620,0,APR4
Tetraodon_nigroviridis_ENSTNIP00000017370,0,APR4
Calidris_pugnax_ENSCPUP00000026873,0,APR4
Lepidothrix_coronata_ENSLCOP00000005332,0,APR4
Poecilia_mexicana_ENSPMEP00000027254,0,APR4
Pundamilia_nyererei_ENSPNYP00000005801,0,APR4
Parambassis_ranga_ENSPRNP00000009673,0,APR4
Sander_lucioperca_ENSSLUP00000041016,0,APR4
Hucho_hucho_ENSHHUP00000033330,0,APR4
Hucho_hucho_ENSHHUP00000068192,0,APR4
Oryzias_javanicus_ENSOJAP00000021872,6.62553,APR4
Gopherus_agassizii_ENSGAGP00000013816,0,APR4
Pogona_vitticeps_ENSPVIP00000011490,0,APR4
Sinocyclocheilus_grahami_ENSSGRP00000032510,0,APR4
Terrapene_carolina_triunguis_ENSTMTP00000008566,0,APR4
Dicentrarchus_labrax_ENSDLAP00005000673,0,APR4
Mastacembelus_armatus_ENSMAMP00000020022,0,APR4
Kryptolebias_marmoratus_ENSKMAP00000029246,0,APR4
Gambusia_affinis_ENSGAFP00000020357,0,APR4
Homo_sapiens_ENSP00000252486,0,APR4
Homo_sapiens_ENSP00000350425,0,APR4
Homo_sapiens_ENSP00000501141,0,APR4
